"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"원산동 69",1,,광주광역시 남구 원산동 844-1,35.0896105321,126.8435286434,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 70",1,,광주광역시 남구 원산동 832-1,35.0891781814,126.8437663395,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 71",1,,광주광역시 남구 원산동 851-1,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 72",1,,광주광역시 남구 원산동 843-1,35.0897329821,126.8434231331,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 73",1,,광주광역시 남구 원산동 850-1,35.0891521901,126.8431829864,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 74",1,,광주광역시 남구 원산동 829-1,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 75",1,,광주광역시 남구 원산동 809-10,35.0890561712,126.8442139933,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 76",1,,광주광역시 남구 원산동 832-1,35.0891781814,126.8437663395,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 77",1,,광주광역시 남구 원산동 802-1,35.0892005420,126.8443321539,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 78",1,,광주광역시 남구 원산동 809-8,35.0889231067,126.8444774347,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 79",1,,광주광역시 남구 원산동 828-4,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 80",1,,광주광역시 남구 원산동 828-12,35.0886302464,126.8438419542,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 81",1,,광주광역시 남구 원산동 300-1,35.1032502255,126.8552954887,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 82",1,,광주광역시 남구 원산동 192-1,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 83",1,,광주광역시 남구 원산동 196-1,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 84",1,,광주광역시 남구 원산동 229-1,35.1030640966,126.8534224696,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 85",1,,광주광역시 남구 원산동 236,35.1036047830,126.8533118201,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 86",1,,광주광역시 남구 원산동 227-1,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 87",1,,광주광역시 남구 원산동 207-1,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 88",1,,광주광역시 남구 원산동 187-1,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 89",1,,광주광역시 남구 원산동 197-3,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 90",1,,광주광역시 남구 원산동 490-13,35.0944095740,126.8493451040,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 91",1,,광주광역시 남구 원산동 799-1,35.0896511860,126.8443005920,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 92",1,,광주광역시 남구 원산동 546-1,35.0905298921,126.8435005680,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 93",1,,광주광역시 남구 원산동 839-1,35.0900364069,126.8438612065,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 94",1,,광주광역시 남구 원산동 846-1,35.0895313193,126.8436121383,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 95",1,,광주광역시 남구 원산동 251,35.1037319270,126.8541013006,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 96",1,,광주광역시 남구 원산동 548-2,35.0903752925,126.8438386279,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 97",1,,광주광역시 남구 원산동 177,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 98",1,,광주광역시 남구 원산동 1141,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 99",1,,광주광역시 남구 원산동 969-4,35.0938796142,126.8493811727,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 100",1,,광주광역시 남구 원산동 579,35.0923989880,126.8474756979,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 101",1,,광주광역시 남구 원산동 529-2,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 102",1,,광주광역시 남구 원산동 846-1,35.0895313193,126.8436121383,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 103",1,,광주광역시 남구 원산동 422,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 104",1,,광주광역시 남구 원산동 427,35.0975630589,126.8482995992,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 105",1,,광주광역시 남구 원산동 689-2,35.0843255703,126.8468766557,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 106",1,,광주광역시 남구 원산동 715-1,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 107",1,,광주광역시 남구 원산동 1135,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 108",1,,광주광역시 남구 원산동 9-1,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 109",1,,광주광역시 남구 원산동 3-1,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 110",1,,광주광역시 남구 원산동 1137,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 111",1,,광주광역시 남구 원산동 203-1,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 112",1,,광주광역시 남구 원산동 361,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 113",1,,광주광역시 남구 원산동 444,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 114",1,,광주광역시 남구 원산동 336-3,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 115",1,,광주광역시 남구 원산동 354-2,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"원산동 116",1,,광주광역시 남구 원산동 235-19,35.1032363080,126.8527202027,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 1",1,,광주광역시 남구 이장동 852-5,35.0881941692,126.8586908693,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 2",1,,광주광역시 남구 이장동 344-3,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 3",1,,광주광역시 남구 이장동 344-3,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 4",1,,광주광역시 남구 이장동 353,35.0905706535,126.8590991070,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 5",1,,광주광역시 남구 이장동 353,35.0905706535,126.8590991070,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 6",1,,광주광역시 남구 이장동 852-1,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 7",1,,광주광역시 남구 이장동 585-1,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 8",1,,광주광역시 남구 이장동 585-4,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 9",1,,광주광역시 남구 이장동 586-8,35.0902374964,126.8578539011,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 10",1,,광주광역시 남구 이장동 586-8,35.0902374964,126.8578539011,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 11",1,,광주광역시 남구 이장동 587-2,35.0902982022,126.8573537293,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 12",1,,광주광역시 남구 이장동 693-3,35.0900163552,126.8568278360,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 13",1,,광주광역시 남구 이장동 693,35.0898938159,126.8568675289,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 14",1,,광주광역시 남구 이장동 692-1,35.0897458000,126.8567054863,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 15",1,,광주광역시 남구 이장동 589,35.0903511763,126.8564149151,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 16",1,,광주광역시 남구 이장동 588,35.0904057510,126.8568315420,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 17",1,,광주광역시 남구 이장동 588,35.0904057510,126.8568315420,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 18",1,,광주광역시 남구 이장동 669-6,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 19",1,,광주광역시 남구 이장동 607,35.0902382654,126.8554544596,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 20",1,,광주광역시 남구 이장동 697-1,35.0898688931,126.8571351505,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 21",1,,광주광역시 남구 이장동 852-2,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 22",1,,광주광역시 남구 이장동 852-3,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 23",1,,광주광역시 남구 이장동 235-1,35.0897351300,126.8599164365,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 24",1,,광주광역시 남구 이장동 246-19,35.0894650184,126.8601757021,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 25",1,,광주광역시 남구 이장동 246-19,35.0894650184,126.8601757021,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 26",1,,광주광역시 남구 이장동 246-21,35.0899346927,126.8610127275,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 27",1,,광주광역시 남구 이장동 239-1,35.0901147398,126.8608150278,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 28",1,,광주광역시 남구 이장동 246-27,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 29",1,,광주광역시 남구 이장동 289-1,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 30",1,,광주광역시 남구 이장동 291,35.0900514194,126.8621968941,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 31",1,,광주광역시 남구 이장동 246-25,35.0897512856,126.8614253715,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 32",1,,광주광역시 남구 이장동 286,35.0888568933,126.8612207202,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 33",1,,광주광역시 남구 이장동 250,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 34",1,,광주광역시 남구 이장동 248-1,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 35",1,,광주광역시 남구 이장동 249-1,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 36",1,,광주광역시 남구 이장동 250,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 37",1,,광주광역시 남구 이장동 294-1,35.0890133180,126.8624398967,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 38",1,,광주광역시 남구 이장동 294-1,35.0890133180,126.8624398967,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 39",1,,광주광역시 남구 이장동 295-1,35.0889306308,126.8626505863,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 40",1,,광주광역시 남구 이장동 281-3,35.0886164473,126.8622036943,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 41",1,,광주광역시 남구 이장동 280-1,35.0884759485,126.8623048190,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 42",1,,광주광역시 남구 이장동 277-1,35.0884511976,126.8627347327,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 43",1,,광주광역시 남구 이장동 267,35.0880840046,126.8632354009,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 44",1,,광주광역시 남구 이장동 254,35.0880186552,126.8628363452,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 45",1,,광주광역시 남구 이장동 268,35.0877558374,126.8631745390,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 46",1,,광주광역시 남구 이장동 269-3,35.0876762545,126.8629421922,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 47",1,,광주광역시 남구 이장동 256-3,35.0877510345,126.8621174216,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 48",1,,광주광역시 남구 이장동 259-1,35.0876138070,126.8619246507,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 49",1,,광주광역시 남구 이장동 258-1,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 50",1,,광주광역시 남구 이장동 250-1-258-1,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 51",1,,광주광역시 남구 이장동 206-1,35.0874939450,126.8611528466,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 52",1,,광주광역시 남구 이장동 323-1,35.0905556109,126.8616915913,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 53",1,,광주광역시 남구 이장동 310-1,35.0908304101,126.8623798199,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 54",1,,광주광역시 남구 이장동 319-1,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 55",1,,광주광역시 남구 이장동 411-1,35.0913312015,126.8620543699,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 56",1,,광주광역시 남구 이장동 412-1,35.0912524789,126.8625808945,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 57",1,,광주광역시 남구 이장동 352,35.0908016124,126.8592785593,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 58",1,,광주광역시 남구 이장동 341-3,35.0906113958,126.8600333753,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 59",1,,광주광역시 남구 이장동 337-1,35.0906875101,126.8603797843,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 60",1,,광주광역시 남구 이장동 364,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 61",1,,광주광역시 남구 이장동 351,35.0908236621,126.8596382207,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 62",1,,광주광역시 남구 이장동 371-1,35.0911093753,126.8604009982,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 63",1,,광주광역시 남구 이장동 377-1,35.0914665337,126.8605890139,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 64",1,,광주광역시 남구 이장동 401-2,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 65",1,,광주광역시 남구 이장동 382-1,35.0918333405,126.8597637030,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 66",1,,광주광역시 남구 이장동 398,35.0919165603,126.8600179854,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 67",1,,광주광역시 남구 이장동 385-4,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 68",1,,광주광역시 남구 이장동 384-1,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 69",1,,광주광역시 남구 이장동 393,35.0924388561,126.8595871998,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 70",1,,광주광역시 남구 이장동 390,35.0925971611,126.8592974081,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 71",1,,광주광역시 남구 이장동 386-1,35.0923439107,126.8585521113,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 72",1,,광주광역시 남구 이장동 581-1,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 73",1,,광주광역시 남구 이장동 587,35.0905541337,126.8573050314,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 74",1,,광주광역시 남구 이장동 592,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 75",1,,광주광역시 남구 이장동 913,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 76",1,,광주광역시 남구 이장동 913,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 77",1,,광주광역시 남구 이장동 954-1,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 78",1,,광주광역시 남구 이장동 962,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 79",1,,광주광역시 남구 이장동 471-1,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 80",1,,광주광역시 남구 이장동 333,35.0902442948,126.8606042535,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 81",1,,광주광역시 남구 이장동 230-2,35.0900651574,126.8584727018,,,062-607-3832,광주광역시 남구청,2020-03-18
"이장동 82",1,,광주광역시 남구 이장동 3-2,35.0996272104,126.8650937827,,,062-607-3832,광주광역시 남구청,2020-03-18
